Field1_links,Field2,Field3_text,Field3_links,Field4_text,Field4_links,Field5_text,Field5_links,Field6,Field7,Field8_text,Field8_links,Field9,Field10_text,Field10_links,Field11_text,Field11_links,Field12_text,Field12_links,Field13_text,Field13_links,Field14_text,Field14_links,Field15,Field16
https://www.imdb.com/title/tt9354370/?ref_=sr_t_910,Benzemez Kimse Sana,Murat Basoglu,https://www.imdb.com/name/nm1758652/?ref_=tt_ov_st,Seyfi Dursunoglu,https://www.imdb.com/name/nm4507569/?ref_=tt_ov_st,Erol Evgin,https://www.imdb.com/name/nm0263753/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9354370/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt8014830/?ref_=sr_t_911,Hiçkirik,Sezgi Sena Akay,https://www.imdb.com/name/nm7819498/?ref_=tt_ov_st,Arda Hacioglu,https://www.imdb.com/name/nm6234848/?ref_=tt_ov_st,Nurseli Idiz,https://www.imdb.com/name/nm0406891/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt8014830/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt9354352/?ref_=sr_t_912,Dans Eder misin?,Seyfi Dursunoglu,https://www.imdb.com/name/nm4507569/?ref_=tt_ov_st,Yonca Evcimik,https://www.imdb.com/name/nm1890758/?ref_=tt_ov_st,Ugurkan Erez,https://www.imdb.com/name/nm3502943/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9354352/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt7621414/?ref_=sr_t_913,Pasa Baba Konagi,Melahat Abbasova,https://www.imdb.com/name/nm1869913/?ref_=tt_ov_st,Ferdi Akarnur,https://www.imdb.com/name/nm1027718/?ref_=tt_ov_st,Ramazan Akboga,https://www.imdb.com/name/nm3499104/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt7621414/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0449135/?ref_=sr_t_914,Kirik Ayna,Kadir Inanir,https://www.imdb.com/name/nm0408381/?ref_=tt_ov_st,Yesim Büber,https://www.imdb.com/name/nm1650040/?ref_=tt_ov_st,Burak Hakki,https://www.imdb.com/name/nm1759018/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0449135/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0932660/?ref_=sr_t_915,Ümit Milli,Burcu Biricik,https://www.imdb.com/name/nm5545310/?ref_=tt_ov_st,Oya Okar,https://www.imdb.com/name/nm2906353/?ref_=tt_ov_st,Pinar Dikici,https://www.imdb.com/name/nm2598542/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0932660/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt8390306/?ref_=sr_t_916,Yusuf Yüzlü,Suzan Acun,https://www.imdb.com/name/nm8521901/?ref_=tt_ov_st,Faruk Akgören,https://www.imdb.com/name/nm2591450/?ref_=tt_ov_st,Levent Akkök,https://www.imdb.com/name/nm3668095/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt8390306/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0484387/?ref_=sr_t_917,Kurulus,Cihan Ünal,https://www.imdb.com/name/nm0960377/?ref_=tt_ov_st,Ahmet Mekin,https://www.imdb.com/name/nm0577281/?ref_=tt_ov_st,Aliye Rona,https://www.imdb.com/name/nm0739867/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0484387/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt8495952/?ref_=sr_t_918,Aksam Günesi,Mümtaz Alpaslan,https://www.imdb.com/name/nm0022347/?ref_=tt_ov_st,Pelin Batu,https://www.imdb.com/name/nm0061574/?ref_=tt_ov_st,Ergül Coskun,https://www.imdb.com/name/nm2930653/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt8495952/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1286681/?ref_=sr_t_919,Dügün Sarkicisi,Mustafa Uzunyilmaz,https://www.imdb.com/name/nm0882731/?ref_=tt_ov_st,Nese Karaböcek,https://www.imdb.com/name/nm0438703/?ref_=tt_ov_st,Murat Yaman,https://www.imdb.com/name/nm9129542/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1286681/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0384759/?ref_=sr_t_920,Perihan Abla,Perran Kutman,https://www.imdb.com/name/nm0476510/?ref_=tt_ov_st,Sevket Altug,https://www.imdb.com/name/nm0023062/?ref_=tt_ov_st,Ercan Yazgan,https://www.imdb.com/name/nm0946953/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0384759/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0959088/?ref_=sr_t_921,Gecenin Öteki Yüzü,Haluk Bilginer,https://www.imdb.com/name/nm0082211/?ref_=tt_ov_st,Zuhal Olcay,https://www.imdb.com/name/nm0646041/?ref_=tt_ov_st,Müsfik Kenter,https://www.imdb.com/name/nm0448894/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0959088/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1160479/?ref_=sr_t_922,Var misin? Yok musun?,Acun Ilicali,https://www.imdb.com/name/nm1727403/?ref_=tt_ov_st,Asuman Krause,https://www.imdb.com/name/nm2087537/?ref_=tt_ov_st,Ahmet Çakar,https://www.imdb.com/name/nm3719715/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1160479/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt26713369/?ref_=sr_t_923,Canan,Gamze Özçelik,https://www.imdb.com/name/nm1641294/?ref_=tt_ov_st,Erdinç Gülener,https://www.imdb.com/name/nm6902028/?ref_=tt_ov_st,Semsi Inkaya,https://www.imdb.com/name/nm0409099/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt26713369/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0397835/?ref_=sr_t_924,Tatli Kaçiklar,Mehmet Ali Erbil,https://www.imdb.com/name/nm0258673/?ref_=tt_ov_st,Yalçin Mentes,https://www.imdb.com/name/nm1540364/?ref_=tt_ov_st,Buket Dereoglu,https://www.imdb.com/name/nm1076381/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0397835/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
