Field1_links,Dogum_Tarihi,Yas,Kariyer,Proje_Sayısı,Name
https://www.beyazperde.com/sanatcilar/sanatci-746455/,"
11 Kasım 1976
","
Yaş 
47
",8,6,Evren Erler
https://www.beyazperde.com/sanatcilar/sanatci-909990/,,,,,Haluk Bozdağ
https://www.beyazperde.com/sanatcilar/sanatci-844518/,,,,,Banu Manioğlu
https://www.beyazperde.com/sanatcilar/sanatci-832778/,,,,,Orhan Uslu
https://www.beyazperde.com/sanatcilar/sanatci-920633/,,,,,Meltem Tüzüner
https://www.beyazperde.com/sanatcilar/sanatci-753672/,,,,,Pera Müzesi
https://www.beyazperde.com/sanatcilar/sanatci-978213/,,,,,Bahar Gençalp
https://www.beyazperde.com/sanatcilar/sanatci-927416/,,,,,Burak Ateş
https://www.beyazperde.com/sanatcilar/sanatci-847438/,,,,,Sefa Kındır
https://www.beyazperde.com/sanatcilar/sanatci-980216/,,,,,Esengül Yılmaz Senalp
https://www.beyazperde.com/sanatcilar/sanatci-557938/,,,7,14,Bülent Terzioğlu
https://www.beyazperde.com/sanatcilar/sanatci-803175/,,,6,7,Elif Doğan
https://www.beyazperde.com/sanatcilar/sanatci-266866/,,,29,20,Görkem Yeltan
https://www.beyazperde.com/sanatcilar/sanatci-521630/,,,21,8,Hakan Altıner
https://www.beyazperde.com/sanatcilar/sanatci-537060/,,,15,5,Mehmet Ali Tuncer
https://www.beyazperde.com/sanatcilar/sanatci-528935/,,,17,9,Dilek Yorulmaz
https://www.beyazperde.com/sanatcilar/sanatci-512699/,,,,,Aziz Günhan İmamoğlu
https://www.beyazperde.com/sanatcilar/sanatci-695239/,,,,,Engin Gürsen
https://www.beyazperde.com/sanatcilar/sanatci-967062/,,,,,Eda Nur Hancı
https://www.beyazperde.com/sanatcilar/sanatci-227837/,"
22 Ağustos 1965
","
Yaş 
58
",26,13,Jale Arıkan
https://www.beyazperde.com/sanatcilar/sanatci-543692/,,,7,8,Cemil Şahin
https://www.beyazperde.com/sanatcilar/sanatci-645286/,,,,,Zeynep Anıl Tatdıran
https://www.beyazperde.com/sanatcilar/sanatci-599086/,,,,,Cenk Kangöz
https://www.beyazperde.com/sanatcilar/sanatci-1001087/,,,,,Kerem Can Karaoğlu
https://www.beyazperde.com/sanatcilar/sanatci-982397/,,,,,Mesut Gedikoğlu
https://www.beyazperde.com/sanatcilar/sanatci-664291/,,,,,Açalya Samyeli Danoğlu
https://www.beyazperde.com/sanatcilar/sanatci-515365/,,,13,7,Filiz Alpgezmen
https://www.beyazperde.com/sanatcilar/sanatci-877015/,,,,,Elif Kartal
https://www.beyazperde.com/sanatcilar/sanatci-724581/,,,6,5,Haluk Can Dizdaroğlu
https://www.beyazperde.com/sanatcilar/sanatci-664734/,,,,,Gözde Mukavelat
https://www.beyazperde.com/sanatcilar/sanatci-749442/,,,7,7,Yağız Can Konyalı
https://www.beyazperde.com/sanatcilar/sanatci-975152/,,,,,Şevval Balkan
https://www.beyazperde.com/sanatcilar/sanatci-424638/,"
10 Temmuz 1990
","
Yaş 
33
",13,7,Almila Bagriacik
https://www.beyazperde.com/sanatcilar/sanatci-795484/,,,,,Can Emrah Yaman
https://www.beyazperde.com/sanatcilar/sanatci-441254/,,,15,9,Muhittin Korkmaz
https://www.beyazperde.com/sanatcilar/sanatci-555851/,"
1930
","
Yaş 
93
",51,5,Nevin Aypar
https://www.beyazperde.com/sanatcilar/sanatci-438925/,,,40,18,Ali Tutal
https://www.beyazperde.com/sanatcilar/sanatci-529822/,,,27,6,Gülçin Hatıhan
https://www.beyazperde.com/sanatcilar/sanatci-555345/,,,,,Halide Pişkin
https://www.beyazperde.com/sanatcilar/sanatci-186588/,,,,,Ayşe Germen
https://www.beyazperde.com/sanatcilar/sanatci-815744/,,,,,Ahmet Toklu
https://www.beyazperde.com/sanatcilar/sanatci-520737/,"
1 Şubat 1990
","
Yaş 
33
",11,10,Bige Önal
https://www.beyazperde.com/sanatcilar/sanatci-169542/,,,14,14,Fatih Dönmez
https://www.beyazperde.com/sanatcilar/sanatci-898065/,,,,,Fatoş Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-831490/,,,,,Lokman Kondakçı
https://www.beyazperde.com/sanatcilar/sanatci-505144/,,,46,17,Deniz Türkali
https://www.beyazperde.com/sanatcilar/sanatci-555370/,,,,,Hürrem Erman
https://www.beyazperde.com/sanatcilar/sanatci-515492/,"
23 Temmuz 1973
","
Yaş 
50
",14,13,Evren Duyal
https://www.beyazperde.com/sanatcilar/sanatci-439244/,,,8,8,Serkan Öztürk
https://www.beyazperde.com/sanatcilar/sanatci-503423/,,,,,Feride Çiçekoğlu
https://www.beyazperde.com/sanatcilar/sanatci-680251/,,,,,Doruk Acar
https://www.beyazperde.com/sanatcilar/sanatci-717751/,,,,,Deniz Yüca
https://www.beyazperde.com/sanatcilar/sanatci-530803/,,,16,21,Hikmet Taşdemir
https://www.beyazperde.com/sanatcilar/sanatci-714603/,,,,,Savaş Korkmaz
https://www.beyazperde.com/sanatcilar/sanatci-521585/,,,,,Hande Dane
https://www.beyazperde.com/sanatcilar/sanatci-990670/,,,,,Leo Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-490761/,,,14,17,Barış Başar
https://www.beyazperde.com/sanatcilar/sanatci-847609/,,,8,19,Talia Saltı
https://www.beyazperde.com/sanatcilar/sanatci-517187/,,,16,9,Tolga Çetin
https://www.beyazperde.com/sanatcilar/sanatci-838006/,,,,,Mehmet Elmas
https://www.beyazperde.com/sanatcilar/sanatci-834513/,,,,,Meriç Özkaya
https://www.beyazperde.com/sanatcilar/sanatci-902210/,,,,,Burak Bozdağ
https://www.beyazperde.com/sanatcilar/sanatci-785144/,"
27 Kasım 1964
","
Yaş 
59
",4,8,Can Ulkay
https://www.beyazperde.com/sanatcilar/sanatci-749499/,,,2,5,Ceylan Özgün Özçelik
https://www.beyazperde.com/sanatcilar/sanatci-537054/,,,45,80,Muammer Gözalan
https://www.beyazperde.com/sanatcilar/sanatci-990090/,,,,,Tuna Yaşar
https://www.beyazperde.com/sanatcilar/sanatci-669656/,,,9,5,Serdal Yazıcı
https://www.beyazperde.com/sanatcilar/sanatci-835665/,,,,,Hatice Kalit
https://www.beyazperde.com/sanatcilar/sanatci-725369/,,,,,Emre Budak
https://www.beyazperde.com/sanatcilar/sanatci-737751/,,,3,5,Gökhan Keser
https://www.beyazperde.com/sanatcilar/sanatci-933602/,"
24 Ağustos 1998
","
Yaş 
25
",20,13,Uday Taşkan
https://www.beyazperde.com/sanatcilar/sanatci-517348/,,,,,Deniz Sipahi
https://www.beyazperde.com/sanatcilar/sanatci-877586/,,,,,Serhan Onat
https://www.beyazperde.com/sanatcilar/sanatci-994356/,,,,,Yıldız Ustabaş
https://www.beyazperde.com/sanatcilar/sanatci-888880/,,,,,Deniz Ülkü
https://www.beyazperde.com/sanatcilar/sanatci-874374/,,,12,7,Mürüvvet İşsever
https://www.beyazperde.com/sanatcilar/sanatci-824792/,,,,,Süleyman Mert Özdemir
https://www.beyazperde.com/sanatcilar/sanatci-132694/,,,,,Gülayşe Erkoç
https://www.beyazperde.com/sanatcilar/sanatci-169583/,"
3 Nisan 1964
","
Yaş 
59
",18,18,Hakan Salınmış
https://www.beyazperde.com/sanatcilar/sanatci-405656/,,,22,18,Laçin Ceylan
https://www.beyazperde.com/sanatcilar/sanatci-486285/,,,13,5,Serhan Süsler
https://www.beyazperde.com/sanatcilar/sanatci-169574/,,,22,17,Dost Elver
https://www.beyazperde.com/sanatcilar/sanatci-961767/,,,,,Gamze Karababa
https://www.beyazperde.com/sanatcilar/sanatci-953152/,,,,,Batuhan Gelener
https://www.beyazperde.com/sanatcilar/sanatci-1006275/,,,,,Sinan Ölmez
https://www.beyazperde.com/sanatcilar/sanatci-649544/,,,7,12,Ali Barkın
https://www.beyazperde.com/sanatcilar/sanatci-529354/,,,12,8,Ahmet Faik Akıncı
https://www.beyazperde.com/sanatcilar/sanatci-835875/,,,,,Bilal Zeynel Çelik
https://www.beyazperde.com/sanatcilar/sanatci-990076/,,,,,Alper Çankaya
https://www.beyazperde.com/sanatcilar/sanatci-558547/,,,11,9,Tuncay Gençkalan
https://www.beyazperde.com/sanatcilar/sanatci-958359/,,,,,Gülse Göçer
https://www.beyazperde.com/sanatcilar/sanatci-821867/,,,5,4,Tuğçe Soysop
https://www.beyazperde.com/sanatcilar/sanatci-479303/,"
27 Şubat 1973
","
Yaş 
50
",16,9,Seray Sever
https://www.beyazperde.com/sanatcilar/sanatci-997090/,,,,,İpek Arkan
https://www.beyazperde.com/sanatcilar/sanatci-825235/,,,5,5,Bilal Hancı
https://www.beyazperde.com/sanatcilar/sanatci-522148/,"
23 Mart 1948
","
Ölümü 


7 Temmuz 2020


72 yaşında
",29,8,Jale Aylanç
https://www.beyazperde.com/sanatcilar/sanatci-802843/,,,,,Fırat Lita Sözbir
https://www.beyazperde.com/sanatcilar/sanatci-575173/,,,,,Maral Büyüksaraç
https://www.beyazperde.com/sanatcilar/sanatci-785389/,,,,,Tuna Çevik
https://www.beyazperde.com/sanatcilar/sanatci-563465/,,,,,Alin Taşçıyan
https://www.beyazperde.com/sanatcilar/sanatci-1006878/,,,,,Nuri Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-732274/,,,6,4,Can Sarcan
https://www.beyazperde.com/sanatcilar/sanatci-743318/,,,,,Ekin Akçay
https://www.beyazperde.com/sanatcilar/sanatci-519689/,"
25 Temmuz 1974
","
Yaş 
49
",21,27,Bülent Alkış
https://www.beyazperde.com/sanatcilar/sanatci-516809/,,,,,Serhat Karaaslan
https://www.beyazperde.com/sanatcilar/sanatci-717039/,,,,,Cihan Bilgen
https://www.beyazperde.com/sanatcilar/sanatci-569114/,,,11,14,Zülfü Hamit Altın
https://www.beyazperde.com/sanatcilar/sanatci-922363/,,,,,Aleyna Tilki
https://www.beyazperde.com/sanatcilar/sanatci-740372/,,,,,Aleyna Solaker
https://www.beyazperde.com/sanatcilar/sanatci-847439/,,,,,Mami Emen
https://www.beyazperde.com/sanatcilar/sanatci-840250/,,,,,Batın Uçan
https://www.beyazperde.com/sanatcilar/sanatci-533264/,,,15,11,Ceyhun Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-663623/,,,14,27,Tayfun Sav
https://www.beyazperde.com/sanatcilar/sanatci-879900/,,,3,4,Aslı Şimşek
https://www.beyazperde.com/sanatcilar/sanatci-616612/,,,9,6,Gizem Soysaldı
https://www.beyazperde.com/sanatcilar/sanatci-880613/,,,,,Muratcan Yozgatlı
https://www.beyazperde.com/sanatcilar/sanatci-528188/,,,,,Zeyno Gönenç
https://www.beyazperde.com/sanatcilar/sanatci-519379/,,,15,10,Hakan Gürtop
https://www.beyazperde.com/sanatcilar/sanatci-756889/,,,,,Ömür Özdemir
https://www.beyazperde.com/sanatcilar/sanatci-533843/,,,17,8,Kemal Kuruçay
https://www.beyazperde.com/sanatcilar/sanatci-667466/,,,,,Muharrem Özcan
https://www.beyazperde.com/sanatcilar/sanatci-504541/,,,9,6,Seyhan Arman
https://www.beyazperde.com/sanatcilar/sanatci-538041/,,,12,6,Cemil Ağacıkoğlu
https://www.beyazperde.com/sanatcilar/sanatci-836406/,,,,,Arzu Akmansoy
https://www.beyazperde.com/sanatcilar/sanatci-519020/,,,26,17,Hakan Haksun
https://www.beyazperde.com/sanatcilar/sanatci-571196/,,,,,Cem Sürücü
https://www.beyazperde.com/sanatcilar/sanatci-628565/,,,,,Serhat Parıl
https://www.beyazperde.com/sanatcilar/sanatci-529443/,,,,,Gökhan Özoğuz
https://www.beyazperde.com/sanatcilar/sanatci-748168/,,,,,Ahmet Karaağaç
https://www.beyazperde.com/sanatcilar/sanatci-702681/,,,8,6,Özgün Aydın
https://www.beyazperde.com/sanatcilar/sanatci-511121/,"
13 Şubat 1988
","
Yaş 
35
",13,8,Gürbey İleri
https://www.beyazperde.com/sanatcilar/sanatci-641212/,,,2,4,Ebru Şahin
https://www.beyazperde.com/sanatcilar/sanatci-537209/,,,9,16,Mustafa Kırantepe
https://www.beyazperde.com/sanatcilar/sanatci-949919/,,,,,Sinem Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-940454/,,,,,Baran Tuğra Genç
https://www.beyazperde.com/sanatcilar/sanatci-534206/,,,11,8,Orçun Benli
https://www.beyazperde.com/sanatcilar/sanatci-537126/,,,,,Metin Bükey
https://www.beyazperde.com/sanatcilar/sanatci-848035/,,,,,Caner Çiçek
https://www.beyazperde.com/sanatcilar/sanatci-816702/,,,,,Süleyman Arda Eminçe
https://www.beyazperde.com/sanatcilar/sanatci-806028/,,,,,Sıla Erkan
https://www.beyazperde.com/sanatcilar/sanatci-667913/,,,,,Selçuk Borak
https://www.beyazperde.com/sanatcilar/sanatci-489568/,,,12,4,İlhami Adsal
https://www.beyazperde.com/sanatcilar/sanatci-571955/,,,,,Enver Güçlü
https://www.beyazperde.com/sanatcilar/sanatci-693442/,,,8,6,Onur Bilgetay
https://www.beyazperde.com/sanatcilar/sanatci-142750/,,,13,8,Levent Kazak
https://www.beyazperde.com/sanatcilar/sanatci-561411/,"
24 Nisan 1968
","
Yaş 
55
",15,17,Kahraman Sivri
https://www.beyazperde.com/sanatcilar/sanatci-425878/,,,14,9,Murat Eken
https://www.beyazperde.com/sanatcilar/sanatci-783418/,,,,,Gözde Kural
https://www.beyazperde.com/sanatcilar/sanatci-515003/,,,12,12,Can Nergis
https://www.beyazperde.com/sanatcilar/sanatci-971469/,,,,,Hünkar Burhan Doğan
https://www.beyazperde.com/sanatcilar/sanatci-840248/,,,,,Mehmet Ali Karakuş
https://www.beyazperde.com/sanatcilar/sanatci-828482/,,,,,Tuğçe Özbey
https://www.beyazperde.com/sanatcilar/sanatci-750276/,,,5,4,Haydar Şişman
https://www.beyazperde.com/sanatcilar/sanatci-857111/,,,,,Emine Söyler
https://www.beyazperde.com/sanatcilar/sanatci-713669/,,,13,17,Şevki Özcan
https://www.beyazperde.com/sanatcilar/sanatci-546057/,,,9,8,Hakan Yufkacıgil
https://www.beyazperde.com/sanatcilar/sanatci-829429/,,,,,İlkem Şahin
https://www.beyazperde.com/sanatcilar/sanatci-517353/,,,23,14,Cem Cücenoğlu
https://www.beyazperde.com/sanatcilar/sanatci-771646/,,,,,Emrah Saltık
https://www.beyazperde.com/sanatcilar/sanatci-993532/,,,,,Fatih Osmanlı
https://www.beyazperde.com/sanatcilar/sanatci-795924/,,,,,Volkan Dönmez
https://www.beyazperde.com/sanatcilar/sanatci-914950/,,,,,Ferit Okan Tokmak
https://www.beyazperde.com/sanatcilar/sanatci-529580/,,,16,16,Muhammet Uzuner
https://www.beyazperde.com/sanatcilar/sanatci-777444/,,,,,Songül Karaarslan
https://www.beyazperde.com/sanatcilar/sanatci-545373/,,,,,Vedat Türkali
https://www.beyazperde.com/sanatcilar/sanatci-750361/,,,8,8,Alper Baytekin
https://www.beyazperde.com/sanatcilar/sanatci-537030/,,,,,Murat Ergür
https://www.beyazperde.com/sanatcilar/sanatci-805338/,,,,,Levent Cengizhan
https://www.beyazperde.com/sanatcilar/sanatci-550243/,,,6,5,Ali Adnan Özgür
https://www.beyazperde.com/sanatcilar/sanatci-794870/,,,,,Okan Özbay
https://www.beyazperde.com/sanatcilar/sanatci-473513/,,,,,Nedim Doğan
https://www.beyazperde.com/sanatcilar/sanatci-865231/,"
9 Temmuz 1977
","
Yaş 
46
",7,4,Recep Terzi
https://www.beyazperde.com/sanatcilar/sanatci-541096/,,,12,10,Bedir Bedir
https://www.beyazperde.com/sanatcilar/sanatci-897806/,,,,,Melisa Seda
https://www.beyazperde.com/sanatcilar/sanatci-966991/,,,,,Burak Altunsoy
https://www.beyazperde.com/sanatcilar/sanatci-500073/,,,16,15,Ece Yörenç
https://www.beyazperde.com/sanatcilar/sanatci-608704/,,,11,5,Ahmet Sönmez
https://www.beyazperde.com/sanatcilar/sanatci-510761/,,,,,Elif Usman
https://www.beyazperde.com/sanatcilar/sanatci-494992/,,,15,11,Özgür Özberk
https://www.beyazperde.com/sanatcilar/sanatci-934943/,"
30 Ağustos 1986
","
Yaş 
37
",8,17,Zafer Şahin
https://www.beyazperde.com/sanatcilar/sanatci-510760/,,,9,5,Tayfur Aydın
https://www.beyazperde.com/sanatcilar/sanatci-550557/,,,,,Olcay Yusufoğlu
https://www.beyazperde.com/sanatcilar/sanatci-797333/,,,,,Burcu Över
https://www.beyazperde.com/sanatcilar/sanatci-501956/,,,,,Tarık Tanrısever
https://www.beyazperde.com/sanatcilar/sanatci-635057/,,,,,Ömer Can
https://www.beyazperde.com/sanatcilar/sanatci-821919/,,,,,Selahattin Yazgan
https://www.beyazperde.com/sanatcilar/sanatci-694465/,,,,,Mesut Süre
https://www.beyazperde.com/sanatcilar/sanatci-558398/,,,36,10,Yavuz Selekman
https://www.beyazperde.com/sanatcilar/sanatci-523991/,,,19,17,Cem Kurtoğlu
https://www.beyazperde.com/sanatcilar/sanatci-669018/,,,,,Feride Gezer
https://www.beyazperde.com/sanatcilar/sanatci-690787/,,,,,Kerim Ayyıldız
https://www.beyazperde.com/sanatcilar/sanatci-747031/,"
22 Şubat 1975
","
Yaş 
48
",11,9,Gürol Salman
https://www.beyazperde.com/sanatcilar/sanatci-781910/,,,7,7,Denizhan Akbaba
https://www.beyazperde.com/sanatcilar/sanatci-935913/,"
3 Ocak 1993
","
Yaş 
30
",6,4,Mustafa Barak
https://www.beyazperde.com/sanatcilar/sanatci-701655/,,,,,Emre Basalak
https://www.beyazperde.com/sanatcilar/sanatci-971425/,,,,,Yaren Alaca
https://www.beyazperde.com/sanatcilar/sanatci-828484/,,,,,Feride Hilal Akın
https://www.beyazperde.com/sanatcilar/sanatci-850213/,"
21 Haziran 1993
","
Yaş 
30
",4,4,Sinem Ünsal
https://www.beyazperde.com/sanatcilar/sanatci-532944/,,,9,9,Nevin Nuray
https://www.beyazperde.com/sanatcilar/sanatci-746454/,,,,,Atilla Kılıç
https://www.beyazperde.com/sanatcilar/sanatci-690489/,,,,,Tuğçe Koçak
https://www.beyazperde.com/sanatcilar/sanatci-912554/,,,,,Fırat Kaya
https://www.beyazperde.com/sanatcilar/sanatci-505130/,,,15,7,Sema Şimşek
https://www.beyazperde.com/sanatcilar/sanatci-849495/,,,,,Elif Sevinç
https://www.beyazperde.com/sanatcilar/sanatci-942736/,,,,,Oğuz Serin
https://www.beyazperde.com/sanatcilar/sanatci-542138/,,,11,7,Özgün Çoban
https://www.beyazperde.com/sanatcilar/sanatci-699539/,,,,,Yasemin Tunca
https://www.beyazperde.com/sanatcilar/sanatci-822979/,,,4,4,Kaan Yalçın
https://www.beyazperde.com/sanatcilar/sanatci-832316/,,,,,Burçin Aydın
https://www.beyazperde.com/sanatcilar/sanatci-254181/,,,19,6,Alp Kırşan
https://www.beyazperde.com/sanatcilar/sanatci-557967/,,,16,14,Barış Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-893812/,,,,,Berna Aruz
https://www.beyazperde.com/sanatcilar/sanatci-817953/,,,,,Nehir Büyükakçay
https://www.beyazperde.com/sanatcilar/sanatci-864316/,"
13 Şubat 1990
","
Yaş 
33
",17,12,Muhammed Akay
https://www.beyazperde.com/sanatcilar/sanatci-835184/,,,,,Emel Emir
https://www.beyazperde.com/sanatcilar/sanatci-512400/,,,,,Aciz Cem Gürdap
https://www.beyazperde.com/sanatcilar/sanatci-665550/,"
8 Aralık 1947
","
Yaş 
76
",6,5,Zeki Ocak
https://www.beyazperde.com/sanatcilar/sanatci-949493/,,,,,Miraç Sözer
https://www.beyazperde.com/sanatcilar/sanatci-934755/,,,,,Mert Akın Akçay
https://www.beyazperde.com/sanatcilar/sanatci-754975/,,,7,7,Damla Colbay
https://www.beyazperde.com/sanatcilar/sanatci-1016256/,,,,,Kasım Şengönül
https://www.beyazperde.com/sanatcilar/sanatci-540667/,,,33,8,Yaşar Alptekin
https://www.beyazperde.com/sanatcilar/sanatci-794128/,,,,,Merve Sarıtaş
https://www.beyazperde.com/sanatcilar/sanatci-786663/,,,,,Deniz Gök
https://www.beyazperde.com/sanatcilar/sanatci-835167/,,,,,Nilgün Türksever
https://www.beyazperde.com/sanatcilar/sanatci-975989/,,,,,Aleyna Çalışır
https://www.beyazperde.com/sanatcilar/sanatci-479767/,,,18,16,Sezai Aydın
https://www.beyazperde.com/sanatcilar/sanatci-669927/,,,8,7,Eylül Su Sapan
https://www.beyazperde.com/sanatcilar/sanatci-520824/,,,9,7,Alphan Dikmen
https://www.beyazperde.com/sanatcilar/sanatci-746452/,,,,,Melih Özdoğan
https://www.beyazperde.com/sanatcilar/sanatci-893385/,,,,,Rüyhan Duralı
https://www.beyazperde.com/sanatcilar/sanatci-992968/,,,,,İsa Doğmuş
https://www.beyazperde.com/sanatcilar/sanatci-996875/,,,,,Eren Akbulut
https://www.beyazperde.com/sanatcilar/sanatci-518762/,,,,,Özge Aras Yiğit
https://www.beyazperde.com/sanatcilar/sanatci-668641/,,,,,Enis Karaca
https://www.beyazperde.com/sanatcilar/sanatci-785725/,,,16,5,Fulya Şirin
https://www.beyazperde.com/sanatcilar/sanatci-521002/,,,23,22,Sermet Yeşil
https://www.beyazperde.com/sanatcilar/sanatci-515234/,,,16,22,Ferit Kaya
https://www.beyazperde.com/sanatcilar/sanatci-543690/,,,25,7,Reis Çelik
https://www.beyazperde.com/sanatcilar/sanatci-508818/,,,,,Gökmen Tosun
https://www.beyazperde.com/sanatcilar/sanatci-668494/,,,,,Emre Kılıç
https://www.beyazperde.com/sanatcilar/sanatci-821899/,,,2,4,Tufan Giray
https://www.beyazperde.com/sanatcilar/sanatci-668636/,,,,,Bade Deniz
https://www.beyazperde.com/sanatcilar/sanatci-676166/,,,7,5,Cemre Cansaatçi
https://www.beyazperde.com/sanatcilar/sanatci-505212/,,,16,16,Emin Gümüşkaya
https://www.beyazperde.com/sanatcilar/sanatci-520214/,,,39,18,Baykal Kent
https://www.beyazperde.com/sanatcilar/sanatci-823865/,,,6,4,Arzu Suriçi Kireççi
https://www.beyazperde.com/sanatcilar/sanatci-855625/,,,,,Tugay Kurt
https://www.beyazperde.com/sanatcilar/sanatci-699099/,,,,,Kutay Şahin
https://www.beyazperde.com/sanatcilar/sanatci-921530/,,,,,Serdar Çakmak
https://www.beyazperde.com/sanatcilar/sanatci-773448/,,,,,Oğuzhan Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-890584/,,,,,Rızacan Durmuş
https://www.beyazperde.com/sanatcilar/sanatci-858958/,,,16,47,Alkan Demirlek
https://www.beyazperde.com/sanatcilar/sanatci-921532/,,,,,Harun Türk
https://www.beyazperde.com/sanatcilar/sanatci-5063/,,,,,Şevket Avşar
https://www.beyazperde.com/sanatcilar/sanatci-996481/,"
26 Kasım 1985
","
Yaş 
38
",4,6,Saeid Feyz
https://www.beyazperde.com/sanatcilar/sanatci-604868/,,,11,17,Hasan Doğan
https://www.beyazperde.com/sanatcilar/sanatci-764165/,,,,,Selim Kaya
https://www.beyazperde.com/sanatcilar/sanatci-552447/,,,,,Şahin Yiğit
https://www.beyazperde.com/sanatcilar/sanatci-935615/,,,,,Özgür Cem Tuğluk
https://www.beyazperde.com/sanatcilar/sanatci-542137/,,,,,Şeyma Korkmaz
https://www.beyazperde.com/sanatcilar/sanatci-497040/,"
26 Şubat 1951
","
Ölümü 


31 Ağustos 2021


70 yaşında
",37,6,Ferhan Şensoy
https://www.beyazperde.com/sanatcilar/sanatci-781918/,,,,,Oğulcan Aşıkoğlu
https://www.beyazperde.com/sanatcilar/sanatci-830323/,,,,,Seda Çalışır
https://www.beyazperde.com/sanatcilar/sanatci-780860/,,,,,Umut Kırca
https://www.beyazperde.com/sanatcilar/sanatci-832847/,,,,,Tuncay Günhan
https://www.beyazperde.com/sanatcilar/sanatci-812671/,,,,,Berkay Tulumbacı
https://www.beyazperde.com/sanatcilar/sanatci-839751/,,,,,Hakan Akçin
https://www.beyazperde.com/sanatcilar/sanatci-815547/,,,,,Emre Çaltılı
https://www.beyazperde.com/sanatcilar/sanatci-762391/,,,,,Sedat Savtak
https://www.beyazperde.com/sanatcilar/sanatci-802042/,,,28,15,Baki Tamer
https://www.beyazperde.com/sanatcilar/sanatci-17226/,,,30,14,Cem Özer
https://www.beyazperde.com/sanatcilar/sanatci-1014482/,,,,,Kevser Sare Ateş
https://www.beyazperde.com/sanatcilar/sanatci-729512/,,,,,Ramazan Demir
https://www.beyazperde.com/sanatcilar/sanatci-799248/,,,,,Burak Çelik
https://www.beyazperde.com/sanatcilar/sanatci-798995/,,,,,Işıknaz Özedgü
https://www.beyazperde.com/sanatcilar/sanatci-827036/,,,11,8,İhsan Bayraktar
https://www.beyazperde.com/sanatcilar/sanatci-935047/,,,,,Özlem İnci Hekimoğlu
https://www.beyazperde.com/sanatcilar/sanatci-503783/,,,37,16,Nuri Alço
https://www.beyazperde.com/sanatcilar/sanatci-706919/,,,,,Melih Madan
https://www.beyazperde.com/sanatcilar/sanatci-497016/,,,18,6,Yaprak Özdemiroğlu
https://www.beyazperde.com/sanatcilar/sanatci-751877/,,,,,Efe Kılıç
https://www.beyazperde.com/sanatcilar/sanatci-527271/,,,20,7,Yaşar Karakulak
https://www.beyazperde.com/sanatcilar/sanatci-951075/,,,,,Erhan Kaleli
https://www.beyazperde.com/sanatcilar/sanatci-694829/,,,14,33,Mahmure Handan
https://www.beyazperde.com/sanatcilar/sanatci-516492/,,,,,Ahmet Sesigürgil
https://www.beyazperde.com/sanatcilar/sanatci-858959/,,,,,Emir Özyakışır
https://www.beyazperde.com/sanatcilar/sanatci-942731/,,,,,Gürkan Arıkboğa
https://www.beyazperde.com/sanatcilar/sanatci-425873/,,,13,11,Ozan Açıktan
https://www.beyazperde.com/sanatcilar/sanatci-543002/,"
24 Eylül 1976
","
Yaş 
47
",13,14,Tansel Öngel
https://www.beyazperde.com/sanatcilar/sanatci-130777/,,,,,İsmail Hakkı Taslak
https://www.beyazperde.com/sanatcilar/sanatci-537068/,,,,,Mehmet Çelik
https://www.beyazperde.com/sanatcilar/sanatci-734255/,,,,,Ayhan Rüzgar
https://www.beyazperde.com/sanatcilar/sanatci-841611/,,,,,Akın Aksu
https://www.beyazperde.com/sanatcilar/sanatci-715793/,,,5,10,Yağmur Ün
https://www.beyazperde.com/sanatcilar/sanatci-430330/,,,23,6,Ayfer Çalgıcı
https://www.beyazperde.com/sanatcilar/sanatci-849956/,,,,,Begüm Polat
https://www.beyazperde.com/sanatcilar/sanatci-616575/,,,7,8,Kutay Sandıkçı
https://www.beyazperde.com/sanatcilar/sanatci-732036/,,,,,Ünal Çeken
https://www.beyazperde.com/sanatcilar/sanatci-530752/,,,,,Handan Öztürk
https://www.beyazperde.com/sanatcilar/sanatci-975103/,,,,,Can Güreler
https://www.beyazperde.com/sanatcilar/sanatci-693012/,,,,,Umut Aksoy
https://www.beyazperde.com/sanatcilar/sanatci-712022/,,,,,Nadide Ece Somer
https://www.beyazperde.com/sanatcilar/sanatci-857481/,,,,,Kaan Sevi
https://www.beyazperde.com/sanatcilar/sanatci-545299/,,,,,Selin Deveci
https://www.beyazperde.com/sanatcilar/sanatci-887287/,,,,,Sinan Poyraz
https://www.beyazperde.com/sanatcilar/sanatci-948497/,,,,,Sertuğ Alptekin
https://www.beyazperde.com/sanatcilar/sanatci-710007/,,,,,Furkan Şentürk
https://www.beyazperde.com/sanatcilar/sanatci-459906/,,,17,18,Biray Dalkıran
https://www.beyazperde.com/sanatcilar/sanatci-772834/,,,7,4,Ercan Özdal
https://www.beyazperde.com/sanatcilar/sanatci-835954/,,,,,Tarık Bayrak
https://www.beyazperde.com/sanatcilar/sanatci-883655/,,,,,Belinay Sandıkçı
